2014-03-03 16:03:53.205 TouchPointLogger[4653:60b] (23, 144.500000,	473.500000)
2014-03-03 16:03:53.222 TouchPointLogger[4653:60b] (23, 145.000000,	475.000000)
2014-03-03 16:03:53.239 TouchPointLogger[4653:60b] (23, 145.000000,	476.500000)
2014-03-03 16:03:53.255 TouchPointLogger[4653:60b] (23, 145.000000,	477.500000)
2014-03-03 16:03:53.272 TouchPointLogger[4653:60b] (23, 145.000000,	479.000000)
2014-03-03 16:03:53.289 TouchPointLogger[4653:60b] (23, 145.500000,	480.000000)
2014-03-03 16:03:53.305 TouchPointLogger[4653:60b] (23, 145.500000,	481.500000)
2014-03-03 16:03:53.322 TouchPointLogger[4653:60b] (23, 146.000000,	483.000000)
2014-03-03 16:03:53.339 TouchPointLogger[4653:60b] (23, 146.000000,	484.500000)
2014-03-03 16:03:53.355 TouchPointLogger[4653:60b] (23, 146.000000,	485.500000)
2014-03-03 16:03:53.372 TouchPointLogger[4653:60b] (23, 146.000000,	487.000000)
2014-03-03 16:03:53.389 TouchPointLogger[4653:60b] (23, 146.000000,	488.000000)
2014-03-03 16:03:53.405 TouchPointLogger[4653:60b] (23, 146.000000,	489.000000)
2014-03-03 16:03:53.422 TouchPointLogger[4653:60b] (23, 146.000000,	490.000000)
2014-03-03 16:03:53.439 TouchPointLogger[4653:60b] (23, 146.000000,	491.000000)
2014-03-03 16:03:53.455 TouchPointLogger[4653:60b] (23, 146.000000,	491.500000)
2014-03-03 16:03:53.472 TouchPointLogger[4653:60b] (23, 146.000000,	492.000000)
2014-03-03 16:03:53.489 TouchPointLogger[4653:60b] (23, 146.000000,	492.500000)
2014-03-03 16:03:53.622 TouchPointLogger[4653:60b] (23, 146.000000,	493.000000)
2014-03-03 16:03:53.639 TouchPointLogger[4653:60b] (23, 146.000000,	495.000000)
2014-03-03 16:03:55.306 TouchPointLogger[4653:60b] (24, 152.500000,	402.500000)
2014-03-03 16:03:55.439 TouchPointLogger[4653:60b] (24, 159.500000,	406.500000)
2014-03-03 16:03:55.456 TouchPointLogger[4653:60b] (24, 159.500000,	409.500000)
2014-03-03 16:03:55.472 TouchPointLogger[4653:60b] (24, 159.500000,	413.000000)
2014-03-03 16:03:55.489 TouchPointLogger[4653:60b] (24, 159.500000,	418.000000)
2014-03-03 16:03:55.506 TouchPointLogger[4653:60b] (24, 159.500000,	422.500000)
2014-03-03 16:03:55.522 TouchPointLogger[4653:60b] (24, 159.500000,	428.000000)
2014-03-03 16:03:55.539 TouchPointLogger[4653:60b] (24, 159.500000,	432.500000)
2014-03-03 16:03:55.556 TouchPointLogger[4653:60b] (24, 159.500000,	437.000000)
2014-03-03 16:03:55.572 TouchPointLogger[4653:60b] (24, 159.000000,	441.000000)
2014-03-03 16:03:55.589 TouchPointLogger[4653:60b] (24, 159.000000,	444.500000)
2014-03-03 16:03:55.606 TouchPointLogger[4653:60b] (24, 159.000000,	447.500000)
2014-03-03 16:03:55.622 TouchPointLogger[4653:60b] (24, 159.000000,	451.500000)
2014-03-03 16:03:55.639 TouchPointLogger[4653:60b] (24, 159.000000,	455.000000)
2014-03-03 16:03:55.656 TouchPointLogger[4653:60b] (24, 159.000000,	459.000000)
2014-03-03 16:03:55.672 TouchPointLogger[4653:60b] (24, 159.000000,	463.000000)
2014-03-03 16:03:55.689 TouchPointLogger[4653:60b] (24, 158.500000,	466.500000)
2014-03-03 16:03:55.706 TouchPointLogger[4653:60b] (24, 158.500000,	469.500000)
2014-03-03 16:03:55.722 TouchPointLogger[4653:60b] (24, 158.000000,	472.500000)
2014-03-03 16:03:55.739 TouchPointLogger[4653:60b] (24, 158.000000,	475.000000)
2014-03-03 16:03:55.756 TouchPointLogger[4653:60b] (24, 158.000000,	477.500000)
2014-03-03 16:03:55.772 TouchPointLogger[4653:60b] (24, 158.000000,	480.000000)
2014-03-03 16:03:55.789 TouchPointLogger[4653:60b] (24, 158.000000,	483.000000)
2014-03-03 16:03:55.806 TouchPointLogger[4653:60b] (24, 158.000000,	486.000000)
2014-03-03 16:03:55.858 TouchPointLogger[4653:60b] (24, 158.000000,	488.500000)
2014-03-03 16:03:55.872 TouchPointLogger[4653:60b] (24, 158.000000,	495.000000)
2014-03-03 16:03:55.889 TouchPointLogger[4653:60b] (24, 158.000000,	497.500000)
2014-03-03 16:03:55.906 TouchPointLogger[4653:60b] (24, 158.000000,	500.000000)
2014-03-03 16:03:55.922 TouchPointLogger[4653:60b] (24, 158.000000,	502.000000)
2014-03-03 16:03:55.939 TouchPointLogger[4653:60b] (24, 158.000000,	503.000000)
2014-03-03 16:03:55.956 TouchPointLogger[4653:60b] (24, 158.000000,	504.000000)
2014-03-03 16:03:55.972 TouchPointLogger[4653:60b] (24, 158.000000,	504.500000)
2014-03-03 16:03:56.156 TouchPointLogger[4653:60b] (24, 157.500000,	506.500000)
2014-03-03 16:03:56.873 TouchPointLogger[4653:60b] (25, 157.500000,	417.000000)
2014-03-03 16:03:57.022 TouchPointLogger[4653:60b] (25, 160.000000,	424.500000)
2014-03-03 16:03:57.039 TouchPointLogger[4653:60b] (25, 160.000000,	426.500000)
2014-03-03 16:03:57.056 TouchPointLogger[4653:60b] (25, 160.000000,	429.000000)
2014-03-03 16:03:57.072 TouchPointLogger[4653:60b] (25, 160.000000,	432.000000)
2014-03-03 16:03:57.089 TouchPointLogger[4653:60b] (25, 160.000000,	434.500000)
2014-03-03 16:03:57.106 TouchPointLogger[4653:60b] (25, 160.000000,	437.500000)
2014-03-03 16:03:57.122 TouchPointLogger[4653:60b] (25, 160.000000,	440.500000)
2014-03-03 16:03:57.139 TouchPointLogger[4653:60b] (25, 160.000000,	444.000000)
2014-03-03 16:03:57.156 TouchPointLogger[4653:60b] (25, 160.000000,	447.000000)
2014-03-03 16:03:57.172 TouchPointLogger[4653:60b] (25, 160.000000,	451.000000)
2014-03-03 16:03:57.189 TouchPointLogger[4653:60b] (25, 160.000000,	454.000000)
2014-03-03 16:03:57.206 TouchPointLogger[4653:60b] (25, 160.000000,	457.500000)
2014-03-03 16:03:57.222 TouchPointLogger[4653:60b] (25, 160.000000,	460.500000)
2014-03-03 16:03:57.239 TouchPointLogger[4653:60b] (25, 160.000000,	463.500000)
2014-03-03 16:03:57.256 TouchPointLogger[4653:60b] (25, 160.000000,	466.500000)
2014-03-03 16:03:57.272 TouchPointLogger[4653:60b] (25, 160.000000,	468.500000)
2014-03-03 16:03:57.289 TouchPointLogger[4653:60b] (25, 160.000000,	471.000000)
2014-03-03 16:03:57.306 TouchPointLogger[4653:60b] (25, 160.000000,	473.000000)
2014-03-03 16:03:57.322 TouchPointLogger[4653:60b] (25, 160.000000,	475.500000)
2014-03-03 16:03:57.339 TouchPointLogger[4653:60b] (25, 160.000000,	478.000000)
2014-03-03 16:03:57.356 TouchPointLogger[4653:60b] (25, 160.000000,	480.500000)
2014-03-03 16:03:57.372 TouchPointLogger[4653:60b] (25, 160.000000,	483.000000)
2014-03-03 16:03:57.389 TouchPointLogger[4653:60b] (25, 160.000000,	485.500000)
2014-03-03 16:03:57.406 TouchPointLogger[4653:60b] (25, 160.000000,	488.000000)
2014-03-03 16:03:57.422 TouchPointLogger[4653:60b] (25, 160.000000,	490.500000)
2014-03-03 16:03:57.439 TouchPointLogger[4653:60b] (25, 160.000000,	493.000000)
2014-03-03 16:03:57.456 TouchPointLogger[4653:60b] (25, 160.000000,	495.500000)
2014-03-03 16:03:57.472 TouchPointLogger[4653:60b] (25, 160.000000,	498.000000)
2014-03-03 16:03:57.489 TouchPointLogger[4653:60b] (25, 160.000000,	500.000000)
2014-03-03 16:03:57.506 TouchPointLogger[4653:60b] (25, 160.000000,	502.000000)
2014-03-03 16:03:57.522 TouchPointLogger[4653:60b] (25, 160.000000,	503.000000)
2014-03-03 16:03:57.539 TouchPointLogger[4653:60b] (25, 160.000000,	504.500000)
2014-03-03 16:03:57.556 TouchPointLogger[4653:60b] (25, 160.000000,	505.500000)
2014-03-03 16:03:57.572 TouchPointLogger[4653:60b] (25, 160.000000,	506.000000)
2014-03-03 16:03:57.639 TouchPointLogger[4653:60b] (25, 160.500000,	506.000000)
2014-03-03 16:03:57.706 TouchPointLogger[4653:60b] (25, 160.500000,	506.500000)
2014-03-03 16:03:57.723 TouchPointLogger[4653:60b] (25, 160.500000,	510.000000)
2014-03-03 16:03:57.739 TouchPointLogger[4653:60b] (25, 160.500000,	512.000000)
2014-03-03 16:03:58.356 TouchPointLogger[4653:60b] (26, 161.000000,	400.500000)
2014-03-03 16:03:58.539 TouchPointLogger[4653:60b] (26, 162.000000,	402.000000)
2014-03-03 16:03:58.556 TouchPointLogger[4653:60b] (26, 162.000000,	404.000000)
2014-03-03 16:03:58.573 TouchPointLogger[4653:60b] (26, 162.000000,	407.000000)
2014-03-03 16:03:58.589 TouchPointLogger[4653:60b] (26, 162.000000,	410.000000)
2014-03-03 16:03:58.606 TouchPointLogger[4653:60b] (26, 162.000000,	413.500000)
2014-03-03 16:03:58.623 TouchPointLogger[4653:60b] (26, 162.000000,	417.000000)
2014-03-03 16:03:58.639 TouchPointLogger[4653:60b] (26, 162.000000,	421.000000)
2014-03-03 16:03:58.656 TouchPointLogger[4653:60b] (26, 162.000000,	425.000000)
2014-03-03 16:03:58.672 TouchPointLogger[4653:60b] (26, 162.000000,	429.500000)
2014-03-03 16:03:58.689 TouchPointLogger[4653:60b] (26, 162.000000,	433.000000)
2014-03-03 16:03:58.706 TouchPointLogger[4653:60b] (26, 162.000000,	436.500000)
2014-03-03 16:03:58.723 TouchPointLogger[4653:60b] (26, 162.000000,	440.000000)
2014-03-03 16:03:58.739 TouchPointLogger[4653:60b] (26, 162.000000,	443.500000)
2014-03-03 16:03:58.756 TouchPointLogger[4653:60b] (26, 162.000000,	447.000000)
2014-03-03 16:03:58.773 TouchPointLogger[4653:60b] (26, 162.000000,	450.000000)
2014-03-03 16:03:58.789 TouchPointLogger[4653:60b] (26, 162.000000,	453.500000)
2014-03-03 16:03:58.806 TouchPointLogger[4653:60b] (26, 162.000000,	456.500000)
2014-03-03 16:03:58.823 TouchPointLogger[4653:60b] (26, 162.000000,	460.000000)
2014-03-03 16:03:58.839 TouchPointLogger[4653:60b] (26, 162.000000,	463.000000)
2014-03-03 16:03:58.856 TouchPointLogger[4653:60b] (26, 162.000000,	467.000000)
2014-03-03 16:03:58.873 TouchPointLogger[4653:60b] (26, 162.000000,	470.000000)
2014-03-03 16:03:58.889 TouchPointLogger[4653:60b] (26, 162.000000,	472.500000)
2014-03-03 16:03:58.906 TouchPointLogger[4653:60b] (26, 162.000000,	475.000000)
2014-03-03 16:03:58.923 TouchPointLogger[4653:60b] (26, 162.000000,	477.500000)
2014-03-03 16:03:58.939 TouchPointLogger[4653:60b] (26, 162.000000,	479.000000)
2014-03-03 16:03:58.956 TouchPointLogger[4653:60b] (26, 162.500000,	481.000000)
2014-03-03 16:03:58.973 TouchPointLogger[4653:60b] (26, 163.000000,	482.500000)
2014-03-03 16:03:58.989 TouchPointLogger[4653:60b] (26, 163.000000,	483.500000)
2014-03-03 16:03:59.006 TouchPointLogger[4653:60b] (26, 163.500000,	485.000000)
2014-03-03 16:03:59.023 TouchPointLogger[4653:60b] (26, 163.500000,	486.000000)
2014-03-03 16:03:59.039 TouchPointLogger[4653:60b] (26, 163.500000,	487.000000)
2014-03-03 16:03:59.056 TouchPointLogger[4653:60b] (26, 164.000000,	488.000000)
2014-03-03 16:03:59.073 TouchPointLogger[4653:60b] (26, 164.000000,	489.000000)
2014-03-03 16:03:59.089 TouchPointLogger[4653:60b] (26, 164.000000,	490.000000)
2014-03-03 16:03:59.106 TouchPointLogger[4653:60b] (26, 164.000000,	490.500000)
2014-03-03 16:03:59.123 TouchPointLogger[4653:60b] (26, 164.000000,	491.000000)
2014-03-03 16:03:59.273 TouchPointLogger[4653:60b] (26, 165.500000,	492.500000)
2014-03-03 16:04:00.673 TouchPointLogger[4653:60b] (27, 158.500000,	407.500000)
2014-03-03 16:04:00.806 TouchPointLogger[4653:60b] (27, 154.500000,	413.000000)
2014-03-03 16:04:00.823 TouchPointLogger[4653:60b] (27, 154.500000,	415.000000)
2014-03-03 16:04:00.839 TouchPointLogger[4653:60b] (27, 154.500000,	418.000000)
2014-03-03 16:04:00.856 TouchPointLogger[4653:60b] (27, 154.500000,	421.500000)
2014-03-03 16:04:00.873 TouchPointLogger[4653:60b] (27, 154.500000,	426.500000)
2014-03-03 16:04:00.890 TouchPointLogger[4653:60b] (27, 154.500000,	432.500000)
2014-03-03 16:04:00.906 TouchPointLogger[4653:60b] (27, 154.500000,	438.500000)
2014-03-03 16:04:00.923 TouchPointLogger[4653:60b] (27, 154.500000,	444.000000)
2014-03-03 16:04:00.939 TouchPointLogger[4653:60b] (27, 155.000000,	449.500000)
2014-03-03 16:04:00.956 TouchPointLogger[4653:60b] (27, 155.000000,	454.000000)
2014-03-03 16:04:00.973 TouchPointLogger[4653:60b] (27, 155.500000,	457.500000)
2014-03-03 16:04:00.990 TouchPointLogger[4653:60b] (27, 155.500000,	461.000000)
2014-03-03 16:04:01.006 TouchPointLogger[4653:60b] (27, 155.500000,	464.000000)
2014-03-03 16:04:01.023 TouchPointLogger[4653:60b] (27, 155.500000,	467.500000)
2014-03-03 16:04:01.039 TouchPointLogger[4653:60b] (27, 155.500000,	470.000000)
2014-03-03 16:04:01.056 TouchPointLogger[4653:60b] (27, 155.500000,	473.000000)
2014-03-03 16:04:01.073 TouchPointLogger[4653:60b] (27, 155.500000,	475.500000)
2014-03-03 16:04:01.090 TouchPointLogger[4653:60b] (27, 155.500000,	478.000000)
2014-03-03 16:04:01.106 TouchPointLogger[4653:60b] (27, 155.500000,	481.000000)
2014-03-03 16:04:01.123 TouchPointLogger[4653:60b] (27, 155.500000,	484.000000)
2014-03-03 16:04:01.139 TouchPointLogger[4653:60b] (27, 155.500000,	486.500000)
2014-03-03 16:04:01.156 TouchPointLogger[4653:60b] (27, 155.500000,	490.000000)
2014-03-03 16:04:01.173 TouchPointLogger[4653:60b] (27, 155.500000,	493.000000)
2014-03-03 16:04:01.190 TouchPointLogger[4653:60b] (27, 155.500000,	496.000000)
2014-03-03 16:04:01.206 TouchPointLogger[4653:60b] (27, 155.500000,	498.500000)
2014-03-03 16:04:01.223 TouchPointLogger[4653:60b] (27, 155.500000,	500.500000)
2014-03-03 16:04:01.239 TouchPointLogger[4653:60b] (27, 155.500000,	502.000000)
2014-03-03 16:04:01.256 TouchPointLogger[4653:60b] (27, 155.500000,	503.000000)
2014-03-03 16:04:01.273 TouchPointLogger[4653:60b] (27, 155.500000,	504.500000)
2014-03-03 16:04:01.290 TouchPointLogger[4653:60b] (27, 155.500000,	505.000000)
2014-03-03 16:04:01.473 TouchPointLogger[4653:60b] (27, 155.500000,	507.500000)
2014-03-03 16:04:01.489 TouchPointLogger[4653:60b] (27, 153.500000,	509.500000)
2014-03-03 16:04:04.774 TouchPointLogger[4653:60b] (28, 175.500000,	432.500000)
2014-03-03 16:04:04.856 TouchPointLogger[4653:60b] (28, 176.500000,	438.000000)
2014-03-03 16:04:04.873 TouchPointLogger[4653:60b] (28, 176.500000,	441.000000)
2014-03-03 16:04:04.890 TouchPointLogger[4653:60b] (28, 176.500000,	443.000000)
2014-03-03 16:04:04.906 TouchPointLogger[4653:60b] (28, 177.000000,	446.000000)
2014-03-03 16:04:04.923 TouchPointLogger[4653:60b] (28, 177.500000,	449.500000)
2014-03-03 16:04:04.940 TouchPointLogger[4653:60b] (28, 179.000000,	453.000000)
2014-03-03 16:04:04.956 TouchPointLogger[4653:60b] (28, 180.000000,	456.500000)
2014-03-03 16:04:04.973 TouchPointLogger[4653:60b] (28, 181.000000,	460.500000)
2014-03-03 16:04:04.990 TouchPointLogger[4653:60b] (28, 182.000000,	465.000000)
2014-03-03 16:04:05.006 TouchPointLogger[4653:60b] (28, 182.500000,	468.500000)
2014-03-03 16:04:05.023 TouchPointLogger[4653:60b] (28, 183.000000,	472.000000)
2014-03-03 16:04:05.040 TouchPointLogger[4653:60b] (28, 183.500000,	474.500000)
2014-03-03 16:04:05.056 TouchPointLogger[4653:60b] (28, 184.000000,	477.500000)
2014-03-03 16:04:05.073 TouchPointLogger[4653:60b] (28, 184.000000,	480.000000)
2014-03-03 16:04:05.090 TouchPointLogger[4653:60b] (28, 184.000000,	483.000000)
2014-03-03 16:04:05.106 TouchPointLogger[4653:60b] (28, 184.500000,	485.500000)
2014-03-03 16:04:05.123 TouchPointLogger[4653:60b] (28, 184.500000,	488.000000)
2014-03-03 16:04:05.140 TouchPointLogger[4653:60b] (28, 184.500000,	490.500000)
2014-03-03 16:04:05.156 TouchPointLogger[4653:60b] (28, 184.500000,	492.500000)
2014-03-03 16:04:05.173 TouchPointLogger[4653:60b] (28, 184.500000,	495.000000)
2014-03-03 16:04:05.190 TouchPointLogger[4653:60b] (28, 184.500000,	497.000000)
2014-03-03 16:04:05.206 TouchPointLogger[4653:60b] (28, 184.500000,	499.000000)
2014-03-03 16:04:05.223 TouchPointLogger[4653:60b] (28, 184.500000,	501.500000)
2014-03-03 16:04:05.240 TouchPointLogger[4653:60b] (28, 184.500000,	504.000000)
2014-03-03 16:04:05.256 TouchPointLogger[4653:60b] (28, 184.500000,	506.000000)
2014-03-03 16:04:05.273 TouchPointLogger[4653:60b] (28, 184.500000,	508.000000)
2014-03-03 16:04:05.290 TouchPointLogger[4653:60b] (28, 184.500000,	510.000000)
2014-03-03 16:04:05.306 TouchPointLogger[4653:60b] (28, 184.500000,	511.000000)
2014-03-03 16:04:05.323 TouchPointLogger[4653:60b] (28, 184.500000,	512.500000)
2014-03-03 16:04:05.340 TouchPointLogger[4653:60b] (28, 184.500000,	513.000000)
2014-03-03 16:04:05.356 TouchPointLogger[4653:60b] (28, 184.500000,	513.500000)
2014-03-03 16:04:05.373 TouchPointLogger[4653:60b] (28, 184.500000,	514.000000)
2014-03-03 16:04:05.390 TouchPointLogger[4653:60b] (28, 184.500000,	514.500000)
2014-03-03 16:04:05.406 TouchPointLogger[4653:60b] (28, 184.500000,	515.000000)
2014-03-03 16:04:05.423 TouchPointLogger[4653:60b] (28, 184.500000,	516.000000)
2014-03-03 16:04:05.440 TouchPointLogger[4653:60b] (28, 184.500000,	516.500000)
2014-03-03 16:04:05.456 TouchPointLogger[4653:60b] (28, 184.500000,	517.000000)
2014-03-03 16:04:05.473 TouchPointLogger[4653:60b] (28, 184.500000,	517.500000)
2014-03-03 16:04:05.490 TouchPointLogger[4653:60b] (28, 184.500000,	518.000000)
2014-03-03 16:04:05.506 TouchPointLogger[4653:60b] (28, 184.500000,	518.500000)
2014-03-03 16:04:05.523 TouchPointLogger[4653:60b] (28, 184.500000,	519.000000)
2014-03-03 16:04:05.640 TouchPointLogger[4653:60b] (28, 184.500000,	520.500000)
2014-03-03 16:04:06.307 TouchPointLogger[4653:60b] (29, 171.500000,	418.500000)
2014-03-03 16:04:06.440 TouchPointLogger[4653:60b] (29, 172.500000,	426.500000)
2014-03-03 16:04:06.457 TouchPointLogger[4653:60b] (29, 172.500000,	429.000000)
2014-03-03 16:04:06.473 TouchPointLogger[4653:60b] (29, 172.500000,	431.500000)
2014-03-03 16:04:06.490 TouchPointLogger[4653:60b] (29, 172.500000,	434.500000)
2014-03-03 16:04:06.507 TouchPointLogger[4653:60b] (29, 172.500000,	437.500000)
2014-03-03 16:04:06.523 TouchPointLogger[4653:60b] (29, 173.000000,	441.000000)
2014-03-03 16:04:06.540 TouchPointLogger[4653:60b] (29, 173.500000,	444.000000)
2014-03-03 16:04:06.556 TouchPointLogger[4653:60b] (29, 174.000000,	447.000000)
2014-03-03 16:04:06.573 TouchPointLogger[4653:60b] (29, 175.000000,	449.500000)
2014-03-03 16:04:06.590 TouchPointLogger[4653:60b] (29, 175.500000,	452.500000)
2014-03-03 16:04:06.606 TouchPointLogger[4653:60b] (29, 176.000000,	455.000000)
2014-03-03 16:04:06.623 TouchPointLogger[4653:60b] (29, 176.500000,	457.500000)
2014-03-03 16:04:06.640 TouchPointLogger[4653:60b] (29, 177.000000,	460.000000)
2014-03-03 16:04:06.656 TouchPointLogger[4653:60b] (29, 177.000000,	462.500000)
2014-03-03 16:04:06.673 TouchPointLogger[4653:60b] (29, 177.500000,	465.500000)
2014-03-03 16:04:06.690 TouchPointLogger[4653:60b] (29, 177.500000,	468.000000)
2014-03-03 16:04:06.706 TouchPointLogger[4653:60b] (29, 177.500000,	470.000000)
2014-03-03 16:04:06.723 TouchPointLogger[4653:60b] (29, 178.000000,	472.500000)
2014-03-03 16:04:06.740 TouchPointLogger[4653:60b] (29, 178.000000,	474.000000)
2014-03-03 16:04:06.756 TouchPointLogger[4653:60b] (29, 178.000000,	476.000000)
2014-03-03 16:04:06.773 TouchPointLogger[4653:60b] (29, 178.500000,	478.000000)
2014-03-03 16:04:06.790 TouchPointLogger[4653:60b] (29, 178.500000,	479.500000)
2014-03-03 16:04:06.806 TouchPointLogger[4653:60b] (29, 178.500000,	481.000000)
2014-03-03 16:04:06.823 TouchPointLogger[4653:60b] (29, 178.500000,	483.000000)
2014-03-03 16:04:06.840 TouchPointLogger[4653:60b] (29, 179.000000,	484.500000)
2014-03-03 16:04:06.857 TouchPointLogger[4653:60b] (29, 179.000000,	486.500000)
2014-03-03 16:04:06.873 TouchPointLogger[4653:60b] (29, 179.500000,	488.000000)
2014-03-03 16:04:06.890 TouchPointLogger[4653:60b] (29, 179.500000,	490.000000)
2014-03-03 16:04:06.907 TouchPointLogger[4653:60b] (29, 179.500000,	492.000000)
2014-03-03 16:04:06.923 TouchPointLogger[4653:60b] (29, 179.500000,	493.500000)
2014-03-03 16:04:06.940 TouchPointLogger[4653:60b] (29, 180.000000,	495.500000)
2014-03-03 16:04:06.957 TouchPointLogger[4653:60b] (29, 180.000000,	497.000000)
2014-03-03 16:04:06.973 TouchPointLogger[4653:60b] (29, 180.500000,	498.500000)
2014-03-03 16:04:06.990 TouchPointLogger[4653:60b] (29, 180.500000,	499.500000)
2014-03-03 16:04:07.006 TouchPointLogger[4653:60b] (29, 180.500000,	500.500000)
2014-03-03 16:04:07.023 TouchPointLogger[4653:60b] (29, 181.000000,	501.000000)
2014-03-03 16:04:07.040 TouchPointLogger[4653:60b] (29, 181.000000,	502.000000)
2014-03-03 16:04:07.057 TouchPointLogger[4653:60b] (29, 181.000000,	502.500000)
2014-03-03 16:04:07.073 TouchPointLogger[4653:60b] (29, 181.000000,	503.000000)
2014-03-03 16:04:07.090 TouchPointLogger[4653:60b] (29, 181.000000,	504.000000)
2014-03-03 16:04:07.106 TouchPointLogger[4653:60b] (29, 181.000000,	504.500000)
2014-03-03 16:04:07.123 TouchPointLogger[4653:60b] (29, 181.000000,	505.000000)
2014-03-03 16:04:07.140 TouchPointLogger[4653:60b] (29, 181.000000,	505.500000)
2014-03-03 16:04:07.157 TouchPointLogger[4653:60b] (29, 181.000000,	506.000000)
2014-03-03 16:04:07.273 TouchPointLogger[4653:60b] (29, 182.500000,	507.500000)
2014-03-03 16:04:07.991 TouchPointLogger[4653:60b] (30, 172.500000,	408.000000)
2014-03-03 16:04:08.157 TouchPointLogger[4653:60b] (30, 172.000000,	414.000000)
2014-03-03 16:04:08.173 TouchPointLogger[4653:60b] (30, 172.000000,	416.000000)
2014-03-03 16:04:08.190 TouchPointLogger[4653:60b] (30, 172.000000,	418.000000)
2014-03-03 16:04:08.207 TouchPointLogger[4653:60b] (30, 172.000000,	420.000000)
2014-03-03 16:04:08.223 TouchPointLogger[4653:60b] (30, 172.500000,	422.500000)
2014-03-03 16:04:08.240 TouchPointLogger[4653:60b] (30, 173.000000,	425.000000)
2014-03-03 16:04:08.257 TouchPointLogger[4653:60b] (30, 173.500000,	428.500000)
2014-03-03 16:04:08.273 TouchPointLogger[4653:60b] (30, 174.000000,	431.500000)
2014-03-03 16:04:08.290 TouchPointLogger[4653:60b] (30, 175.000000,	434.500000)
2014-03-03 16:04:08.307 TouchPointLogger[4653:60b] (30, 175.500000,	437.500000)
2014-03-03 16:04:08.323 TouchPointLogger[4653:60b] (30, 176.000000,	441.000000)
2014-03-03 16:04:08.340 TouchPointLogger[4653:60b] (30, 177.000000,	444.000000)
2014-03-03 16:04:08.357 TouchPointLogger[4653:60b] (30, 177.500000,	447.000000)
2014-03-03 16:04:08.373 TouchPointLogger[4653:60b] (30, 178.000000,	450.000000)
2014-03-03 16:04:08.390 TouchPointLogger[4653:60b] (30, 178.500000,	453.500000)
2014-03-03 16:04:08.407 TouchPointLogger[4653:60b] (30, 179.000000,	456.500000)
2014-03-03 16:04:08.423 TouchPointLogger[4653:60b] (30, 179.500000,	459.500000)
2014-03-03 16:04:08.440 TouchPointLogger[4653:60b] (30, 180.000000,	462.500000)
2014-03-03 16:04:08.457 TouchPointLogger[4653:60b] (30, 180.500000,	466.000000)
2014-03-03 16:04:08.473 TouchPointLogger[4653:60b] (30, 180.500000,	468.500000)
2014-03-03 16:04:08.490 TouchPointLogger[4653:60b] (30, 180.500000,	471.000000)
2014-03-03 16:04:08.507 TouchPointLogger[4653:60b] (30, 181.000000,	473.000000)
2014-03-03 16:04:08.523 TouchPointLogger[4653:60b] (30, 181.500000,	475.500000)
2014-03-03 16:04:08.540 TouchPointLogger[4653:60b] (30, 181.500000,	477.500000)
2014-03-03 16:04:08.557 TouchPointLogger[4653:60b] (30, 181.500000,	480.000000)
2014-03-03 16:04:08.573 TouchPointLogger[4653:60b] (30, 181.500000,	482.000000)
2014-03-03 16:04:08.590 TouchPointLogger[4653:60b] (30, 182.000000,	484.500000)
2014-03-03 16:04:08.607 TouchPointLogger[4653:60b] (30, 182.000000,	486.000000)
2014-03-03 16:04:08.623 TouchPointLogger[4653:60b] (30, 182.000000,	487.500000)
2014-03-03 16:04:08.640 TouchPointLogger[4653:60b] (30, 182.500000,	489.000000)
2014-03-03 16:04:08.657 TouchPointLogger[4653:60b] (30, 182.500000,	490.500000)
2014-03-03 16:04:08.673 TouchPointLogger[4653:60b] (30, 182.500000,	492.000000)
2014-03-03 16:04:08.690 TouchPointLogger[4653:60b] (30, 182.500000,	493.500000)
2014-03-03 16:04:08.707 TouchPointLogger[4653:60b] (30, 182.500000,	495.000000)
2014-03-03 16:04:08.723 TouchPointLogger[4653:60b] (30, 182.500000,	496.500000)
2014-03-03 16:04:08.740 TouchPointLogger[4653:60b] (30, 182.500000,	498.000000)
2014-03-03 16:04:08.757 TouchPointLogger[4653:60b] (30, 182.500000,	499.000000)
2014-03-03 16:04:08.773 TouchPointLogger[4653:60b] (30, 182.500000,	499.500000)
2014-03-03 16:04:08.790 TouchPointLogger[4653:60b] (30, 182.500000,	500.500000)
2014-03-03 16:04:08.807 TouchPointLogger[4653:60b] (30, 182.500000,	501.000000)
2014-03-03 16:04:08.823 TouchPointLogger[4653:60b] (30, 182.500000,	502.000000)
2014-03-03 16:04:08.840 TouchPointLogger[4653:60b] (30, 182.500000,	503.000000)
2014-03-03 16:04:08.857 TouchPointLogger[4653:60b] (30, 182.500000,	504.500000)
2014-03-03 16:04:08.873 TouchPointLogger[4653:60b] (30, 182.500000,	506.000000)
2014-03-03 16:04:08.890 TouchPointLogger[4653:60b] (30, 182.500000,	507.000000)
2014-03-03 16:04:08.907 TouchPointLogger[4653:60b] (30, 182.500000,	508.000000)
2014-03-03 16:04:08.924 TouchPointLogger[4653:60b] (30, 182.500000,	508.500000)
2014-03-03 16:04:08.940 TouchPointLogger[4653:60b] (30, 182.500000,	509.000000)
2014-03-03 16:04:08.957 TouchPointLogger[4653:60b] (30, 182.500000,	509.500000)
2014-03-03 16:04:09.040 TouchPointLogger[4653:60b] (30, 183.000000,	511.000000)
2014-03-03 16:04:10.341 TouchPointLogger[4653:60b] (31, 170.500000,	427.000000)
